ann_no,category,recruitment_status,title,provider,business_type_code,business_type_name,recruit_status_code,recruit_status_name,recruit_type_code,recruit_type_name,apply_period,apply_start,apply_end,selection_announcement,dday,recruit_count,occupation_code,occupation_name,work_condition_code,work_condition_name,career_code,career_name,fee_amount,fee_text,education_start,education_end,education_location,pre_edu_yn,lecturer,term,register_count,waiting_personnel,application_url,source_url,crawled_at
72492711,50플러스센터교육,모집중,슬기로운 임대차 생활,동작센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-15~2026-06-15,2026-05-15,2026-06-15,,19,20,72476029,공개강좌 원데이클래스 무료특강,FREE,무료,,,0,0원,2026-06-22,2026-06-22,동작센터,,이혜린,2026년 동작새길 공개특강,16,10,https://www.50plus.or.kr/education-detail.do?id=72492711&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72492711&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
72492307,50플러스센터교육,모집중,"소나레 (SONARE) 칼림바 원데이클래스 – 손끝으로 느끼는 힐링, 나의 첫 칼림바",동작센터,CENTER_EDUCATION,50플러스센터교육,WAITING,모집중,LECTURE,교육회원,2026-05-15~2026-06-15,2026-05-15,2026-06-15,,19,13,72476029,공개강좌 원데이클래스 무료특강,FREE,무료,,,0,0원,2026-06-23,2026-06-23,동작센터,,윤수진,2026년 동작새길 공개특강,13,10,https://www.50plus.or.kr/education-detail.do?id=72492307&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72492307&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
72491944,50플러스센터교육,모집중,실버 인지 활력! 그림책 낭만열차: 열두 띠 신체 체조와 인생 여행,동작센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-15~2026-05-31,2026-05-15,2026-05-31,,4,20,72476029,공개강좌 원데이클래스 무료특강,FREE,무료,,,0,0원,2026-06-19,2026-06-19,동작센터,,최인정,2026년 동작새길 공개특강,14,10,https://www.50plus.or.kr/education-detail.do?id=72491944&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72491944&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
72491504,50플러스센터교육,모집중,나의 기억 그리고 기록,동작센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-15~2026-05-31,2026-05-15,2026-05-31,,4,20,72476029,공개강좌 원데이클래스 무료특강,FREE,무료,,,0,0원,2026-06-18,2026-06-18,동작센터,,나영원,2026년 동작새길 공개특강,8,10,https://www.50plus.or.kr/education-detail.do?id=72491504&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72491504&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
72490933,50플러스센터교육,모집중,"[팝송영어] 영화 '써니'의 “Sunny”, 피아노 반주로 함께 불러요! ",동작센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-15~2026-05-31,2026-05-15,2026-05-31,,4,20,72476029,공개강좌 원데이클래스 무료특강,FREE,무료,,,0,0원,2026-06-18,2026-06-18,동작센터,,김영옥,2026년 동작새길 공개특강,8,10,https://www.50plus.or.kr/education-detail.do?id=72490933&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72490933&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
72490024,50플러스센터교육,모집중,숟가락 난타: 악보를 볼 줄 몰라도 OK 숟가락으로 놀아요,동작센터,CENTER_EDUCATION,50플러스센터교육,WAITING,모집중,LECTURE,교육회원,2026-05-15~2026-05-31,2026-05-15,2026-05-31,,4,15,72476029,공개강좌 원데이클래스 무료특강,FREE,무료,,,0,0원,2026-06-18,2026-06-18,동작센터,,홍세은,2026년 동작새길 공개특강,15,10,https://www.50plus.or.kr/education-detail.do?id=72490024&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72490024&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
72488747,50플러스센터교육,모집중,놀이로 만나는 세계여행,동작센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-15~2026-05-31,2026-05-15,2026-05-31,,4,16,72476029,공개강좌 원데이클래스 무료특강,FREE,무료,,,0,0원,2026-06-17,2026-06-17,동작센터,,유영선,2026년 동작새길 공개특강,7,10,https://www.50plus.or.kr/education-detail.do?id=72488747&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72488747&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
72488286,50플러스센터교육,모집중,"디지털 시대의 감성 글쓰기, “디카시, 사진 한 장에 감성을 입힌다”",동작센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-15~2026-05-31,2026-05-15,2026-05-31,,4,20,72476029,공개강좌 원데이클래스 무료특강,FREE,무료,,,0,0원,2026-06-15,2026-06-15,동작센터,,권영조,2026년 동작새길 공개특강,17,10,https://www.50plus.or.kr/education-detail.do?id=72488286&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72488286&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
72484889,50플러스센터교육,모집중,"일상의 쉼, 전통매듭",동작센터,CENTER_EDUCATION,50플러스센터교육,WAITING,모집중,LECTURE,교육회원,2026-05-15~2026-05-31,2026-05-15,2026-05-31,,4,12,72476029,공개강좌 원데이클래스 무료특강,FREE,무료,,,0,0원,2026-06-15,2026-06-15,동작센터,,박수연,2026년 동작새길 공개특강,12,10,https://www.50plus.or.kr/education-detail.do?id=72484889&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72484889&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
72484434,50플러스센터교육,모집중,테마를 찾아 떠나보는 일본여행-영화와 드라마를 통한 일본 종주 여행(훗카이도/동북지방),동작센터,CENTER_EDUCATION,50플러스센터교육,WAITING,모집중,LECTURE,교육회원,2026-05-15~2026-05-31,2026-05-15,2026-05-31,,4,20,72476029,공개강좌 원데이클래스 무료특강,FREE,무료,,,0,0원,2026-06-10,2026-06-10,동작센터,,정구형,2026년 동작새길 공개특강,20,10,https://www.50plus.or.kr/education-detail.do?id=72484434&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72484434&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
72481609,50플러스센터교육,모집중,건강체조와 함께하는 두뇌건강 보드게임,동작센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-15~2026-05-31,2026-05-15,2026-05-31,,4,12,72476029,공개강좌 원데이클래스 무료특강,FREE,무료,,,0,0원,2026-06-09,2026-06-09,동작센터,,강승희,2026년 동작새길 공개특강,10,10,https://www.50plus.or.kr/education-detail.do?id=72481609&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72481609&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
72481164,50플러스센터교육,모집중,[늘봄학교 초등 맞춤형 프로그램] 스카티고를 활용한 플러스드 활동,동작센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-15~2026-05-27,2026-05-15,2026-05-27,,0,20,72476029,공개강좌 원데이클래스 무료특강,FREE,무료,,,0,0원,2026-06-05,2026-06-05,동작센터,,최용환,2026년 동작새길 공개특강,8,10,https://www.50plus.or.kr/education-detail.do?id=72481164&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72481164&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
72480714,50플러스센터교육,모집중,환경강사 출발 준비반 과정,동작센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-15~2026-05-27,2026-05-15,2026-05-27,,0,20,72476029,공개강좌 원데이클래스 무료특강,FREE,무료,,,0,0원,2026-06-05,2026-06-05,동작센터,,백장흠,2026년 동작새길 공개특강,9,10,https://www.50plus.or.kr/education-detail.do?id=72480714&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72480714&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
72480183,50플러스센터교육,모집중,유니버설웨이트 타로 입문,동작센터,CENTER_EDUCATION,50플러스센터교육,WAITING,모집중,LECTURE,교육회원,2026-05-15~2026-05-27,2026-05-15,2026-05-27,,0,12,72476029,공개강좌 원데이클래스 무료특강,FREE,무료,,,0,0원,2026-06-05,2026-06-05,동작센터,,민미숙,2026년 동작새길 공개특강,12,10,https://www.50plus.or.kr/education-detail.do?id=72480183&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72480183&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
72479571,50플러스센터교육,모집중,내 이야기를 콘텐츠로 만들기,동작센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-15~2026-05-27,2026-05-15,2026-05-27,,0,20,72476029,공개강좌 원데이클래스 무료특강,FREE,무료,,,0,0원,2026-06-04,2026-06-04,동작센터,,임성희,2026년 동작새길 공개특강,11,10,https://www.50plus.or.kr/education-detail.do?id=72479571&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72479571&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
72462636,50플러스센터교육,모집중,[무료 상담] 국민연금공단과 함께하는 2분기「노후준비 종합상담」,금천센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-02~2026-06-02,2026-05-02,2026-06-02,,6,10,57199061,인생설계,FREE_CONFIRM,무료,,,0,0원,2026-06-09,2026-06-09,금천센터,,국민연금공단,2026년 금천 1학기,0,8,https://www.50plus.or.kr/education-detail.do?id=72462636&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72462636&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
72449028,50플러스센터교육,모집중,[금천공감+시네마] 5월 상영작 <3학년 2학기> ,금천센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-01~2026-05-28,2026-05-01,2026-05-28,,1,24,57199061,인생설계,FREE,무료,,,0,0원,2026-05-28,2026-05-28,금천센터,,서울영상위원회,2026년 금천 1학기,9,0,https://www.50plus.or.kr/education-detail.do?id=72449028&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72449028&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
72236714,50플러스센터교육,모집중,홈클리닝 전문가 양성과정 5월 ,동작센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-04-27~2026-05-28,2026-04-27,2026-05-28,,1,10,69087252,일활동사업,FREE,무료,,,0,0원,2026-05-28,2026-05-28,동작센터,,청연 강사진,2026년 동작 상반기,6,0,https://www.50plus.or.kr/education-detail.do?id=72236714&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72236714&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
72113508,50플러스센터교육,모집중,반려식물 무료분갈이서비스(5월),양천센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-04-28~2026-05-29,2026-04-28,2026-05-29,,2,1000,72263044,일자리사업,FREE_CONFIRM,무료,,,0,0원,2026-05-04,2026-05-29,양천센터,,그린헬퍼 전문커뮤니티,2026년 양천 5월 교육과정,27,1000,https://www.50plus.or.kr/education-detail.do?id=72113508&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72113508&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
72112354,50플러스센터교육,모집중,장난감 무상수리서비스(5월),양천센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-04-29~2026-05-28,2026-04-29,2026-05-28,,1,1000,72263044,일자리사업,FREE_CONFIRM,무료,,,0,0원,2026-05-04,2026-05-29,양천센터,,닥터장난감 전문커뮤니티,2026년 양천 5월 교육과정,16,1000,https://www.50plus.or.kr/education-detail.do?id=72112354&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72112354&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
72111592,50플러스센터교육,모집중,자전거 무상점검서비스(5월),양천센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-04-29~2026-05-31,2026-04-29,2026-05-31,,4,1000,72263044,일자리사업,FREE_CONFIRM,무료,,,0,0원,2026-05-07,2026-05-28,양천센터,,닥터자전거 전문커뮤니티,2026년 양천 5월 교육과정,64,1000,https://www.50plus.or.kr/education-detail.do?id=72111592&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72111592&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
72080797,50플러스센터교육,모집중,[추가모집][인생디자인] 꽃누르미(압화)로 만드는 나만의 힐링 소풍,성북센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-04-22~2026-05-27,2026-04-22,2026-05-27,,0,14,69701735,인생설계 교육사업,CHARGED_CONFIRM,유료,,,5000,5000원,2026-05-26,2026-06-30,성북센터,,백인심,2026년 성북 1학기 (3~5월),13,10,https://www.50plus.or.kr/education-detail.do?id=72080797&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72080797&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
71646265,50플러스센터교육,모집중,"[커뮤니티 동행, 함께 빛나다] 종이꽃 크레오와 함께하는 힐링 페이퍼 플라워",서대문센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-01~2026-06-04,2026-05-01,2026-06-04,,8,10,70069108,인생설계,FREE_CONFIRM,무료,,,0,0원,2026-06-05,2026-06-26,서대문센터,,정소연,2026년 서대문 2학기,9,10,https://www.50plus.or.kr/education-detail.do?id=71646265&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=71646265&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
71641362,50플러스센터교육,모집중,"[커뮤니티 동행, 함께 빛나다] 디지털 금융강사와 함께하는 AI시대 똑똑한 금융생활 입문",서대문센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-01~2026-06-02,2026-05-01,2026-06-02,,6,10,70069108,인생설계,FREE_CONFIRM,무료,,,0,0원,2026-06-04,2026-06-25,서대문센터,,장재명,2026년 서대문 2학기,9,10,https://www.50plus.or.kr/education-detail.do?id=71641362&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=71641362&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
71379771,50플러스센터교육,모집중,[인생설계] (창업입문) 프랜차이즈 A to Z. 편의점 창업의 이해,성북센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-04-02~2026-06-02,2026-04-02,2026-06-02,,6,30,69701735,인생설계 교육사업,FREE_CONFIRM,무료,,,0,0원,2026-06-09,2026-06-09,성북센터,,비지에프리테일,2026년 성북 1학기 (3~5월),0,20,https://www.50plus.or.kr/education-detail.do?id=71379771&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=71379771&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
71141009,50플러스센터교육,모집중,[인생설계] 나만의 작은 정원 테라리움,성북센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-18~2026-06-06,2026-05-18,2026-06-06,,10,15,69701735,인생설계 교육사업,CHARGED_CONFIRM,유료,,,30000,30000원,2026-06-01,2026-07-06,성북센터,,이수영,2026년 성북 1학기 (3~5월),11,10,https://www.50plus.or.kr/education-detail.do?id=71141009&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=71141009&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
73128048,50플러스센터교육,모집중,[양천구지역복지사업단 보수교육] 활력 충전! 스트레스 해소와 건강 관리,양천센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-26~2026-05-28,2026-05-26,2026-05-28,,1,30,72790852,인생설계,FREE_CONFIRM,무료,,,0,0원,2026-06-26,2026-06-26,양천센터,,이채영,2026년 양천 6월 교육과정,21,0,https://www.50plus.or.kr/education-detail.do?id=73128048&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=73128048&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
73127950,50플러스센터교육,모집중,[양천구지역복지사업단 보수교육] 제미나이 AI 로 그리는 '진짜 나',양천센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-26~2026-05-28,2026-05-26,2026-05-28,,1,35,72790852,인생설계,FREE_CONFIRM,무료,,,0,0원,2026-06-25,2026-06-25,양천센터,,김선희,2026년 양천 6월 교육과정,32,0,https://www.50plus.or.kr/education-detail.do?id=73127950&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=73127950&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
72876530,50플러스센터교육,모집중,[토요특강] 변호사와 함께하는 유언장과 효도계약서 작성법,양천센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-18~2026-06-26,2026-05-18,2026-06-26,,30,30,72790852,인생설계,CHARGED_CONFIRM,유료,,,5000,5000원,2026-06-27,2026-06-27,양천센터,,이진수,2026년 양천 6월 교육과정,14,10,https://www.50plus.or.kr/education-detail.do?id=72876530&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72876530&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
72866447,50플러스센터교육,모집중,"[토요특강] 내 손 안의 작은 정원, 테라리움 만들기",양천센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-18~2026-06-17,2026-05-18,2026-06-17,,21,17,72790852,인생설계,CHARGED_CONFIRM,유료,,,5000,5000원,2026-06-20,2026-06-20,양천센터,,김미정,2026년 양천 6월 교육과정,12,10,https://www.50plus.or.kr/education-detail.do?id=72866447&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72866447&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
72866401,50플러스센터교육,모집중,자전거정비학교 5기,양천센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-18~2026-06-15,2026-05-18,2026-06-15,,19,20,72790863,일활동,CHARGED_CONFIRM,유료,,,50000,50000원,2026-06-24,2026-08-26,양천센터,,최연국,2026년 양천 6월 교육과정,6,20,https://www.50plus.or.kr/education-detail.do?id=72866401&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72866401&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
72866160,50플러스센터교육,모집중,출장세차(세진사) 전문가 양성과정(6월),양천센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-18~2026-06-10,2026-05-18,2026-06-10,,14,16,72790863,일활동,FREE,무료,,,0,0원,2026-06-11,2026-06-11,양천센터,,세진사 교육팀,2026년 양천 6월 교육과정,2,10,https://www.50plus.or.kr/education-detail.do?id=72866160&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72866160&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
72866127,50플러스센터교육,모집중,[취미] 쉽게 배우는 수채화 캘리그라피,양천센터,CENTER_EDUCATION,50플러스센터교육,WAITING,모집중,LECTURE,교육회원,2026-05-18~2026-06-02,2026-05-18,2026-06-02,,6,16,72790852,인생설계,CHARGED_CONFIRM,유료,,,20000,20000원,2026-06-04,2026-06-25,양천센터,,김영미,2026년 양천 6월 교육과정,16,10,https://www.50plus.or.kr/education-detail.do?id=72866127&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72866127&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
72866043,50플러스센터교육,모집중,[토요 특강] 건물주도 부러워 하는 고시원창업 로드맵,양천센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-18~2026-06-12,2026-05-18,2026-06-12,,16,30,72790863,일활동,CHARGED_CONFIRM,유료,,,5000,5000원,2026-06-13,2026-06-13,양천센터,,"고시원대학 류한수, 이병대",2026년 양천 6월 교육과정,13,30,https://www.50plus.or.kr/education-detail.do?id=72866043&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72866043&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
72858330,50플러스센터교육,모집중,[병원연계] 발목 불안정성과 근력·균형 운동 프로그램,양천센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-18~2026-06-11,2026-05-18,2026-06-11,,15,30,72790852,인생설계,CHARGED_CONFIRM,유료,,,1000,1000원,2026-06-12,2026-06-12,양천센터,,고진호,2026년 양천 6월 교육과정,12,5,https://www.50plus.or.kr/education-detail.do?id=72858330&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72858330&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
72857948,50플러스센터교육,모집중,청연 홈클리닝 매니저 양성교육,양천센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-18~2026-06-17,2026-05-18,2026-06-17,,21,16,72790863,일활동,FREE_CONFIRM,무료,,,0,0원,2026-06-17,2026-06-17,양천센터,,청연 교육팀,2026년 양천 6월 교육과정,1,0,https://www.50plus.or.kr/education-detail.do?id=72857948&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72857948&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
72856393,50플러스센터교육,모집중,예술가의 공간을 향해 떠나는 여행,양천센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-18~2026-06-10,2026-05-18,2026-06-10,,14,20,72790852,인생설계,CHARGED_CONFIRM,유료,,,20000,20000원,2026-06-11,2026-07-02,양천센터,,권라희,2026년 양천 6월 교육과정,15,10,https://www.50plus.or.kr/education-detail.do?id=72856393&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72856393&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
72853783,50플러스센터교육,모집중,생활 속의 한의학,양천센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-18~2026-06-08,2026-05-18,2026-06-08,,12,20,72790852,인생설계,CHARGED_CONFIRM,유료,,,30000,30000원,2026-06-09,2026-07-14,양천센터,,정재은,2026년 양천 6월 교육과정,9,10,https://www.50plus.or.kr/education-detail.do?id=72853783&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72853783&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
72848756,50플러스센터교육,모집중,[채용설명회] 세스코 서비스어시스턴트 채용설명회,강동센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-26~2026-06-07,2026-05-26,2026-06-07,,11,20,55014686,직업역량강화,FREE_CONFIRM,무료,,,0,0원,2026-06-19,2026-06-19,강동센터,,세스코 인사담당자,2026년 강동 봄학기(3~6월),0,15,https://www.50plus.or.kr/education-detail.do?id=72848756&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72848756&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
72847386,50플러스센터교육,모집중,"[특별기획프로그램] 페이퍼 콜라주 마음엽서 만들기(월, 14:00-15:50)",성동센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-15~2026-06-19,2026-05-15,2026-06-19,,23,12,69099942,노후지원사업,CHARGED,유료,,,5000,5000원,2026-06-22,2026-06-22,성동센터,,강지해,2026년 성동봄학기(5월~6월),0,5,https://www.50plus.or.kr/education-detail.do?id=72847386&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72847386&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:07
72846951,50플러스센터교육,모집중,"[특별기획프로그램]나의 여름 쉼표, '캘리그라피 친환경 종이 부채 만들기'(월, 14:00-15:50)",성동센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-15~2026-06-12,2026-05-15,2026-06-12,,16,12,69099942,노후지원사업,CHARGED,유료,,,5000,5000원,2026-06-15,2026-06-15,성동센터,,강지해,2026년 성동봄학기(5월~6월),0,5,https://www.50plus.or.kr/education-detail.do?id=72846951&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72846951&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:07
72846561,50플러스센터교육,모집중,[창업설명회] 세븐일레븐 편의점 창업설명회,강동센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-26~2026-06-07,2026-05-26,2026-06-07,,11,20,55014686,직업역량강화,FREE_CONFIRM,무료,,,0,0원,2026-06-16,2026-06-16,강동센터,,세븐일레븐 편의점 창업 사업부,2026년 강동 봄학기(3~6월),0,20,https://www.50plus.or.kr/education-detail.do?id=72846561&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72846561&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:07
72802857,50플러스센터교육,모집중,[서대문구 특성화프로그램] 생성형 AI 활용; 소규모 브랜드 창업 과정,서대문센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-12~2026-06-21,2026-05-12,2026-06-21,,25,15,70069085,일활동,FREE_CONFIRM,무료,,,0,0원,2026-06-23,2026-08-25,서대문센터,,김경옥,2026년 서대문 2학기,7,20,https://www.50plus.or.kr/education-detail.do?id=72802857&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72802857&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:07
72799026,50플러스센터교육,모집중,재가방문요양센터 창업과정,양천센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-18~2026-06-09,2026-05-18,2026-06-09,,13,30,72790863,일활동,CHARGED_CONFIRM,유료,,,20000,20000원,2026-06-10,2026-07-01,양천센터,,이익선,2026년 양천 6월 교육과정,14,30,https://www.50plus.or.kr/education-detail.do?id=72799026&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72799026&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:07
72439434,50플러스센터교육,모집중,긱워커 디지털 사무과정_인스타그램,서대문센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-04~2026-06-05,2026-05-04,2026-06-05,,9,20,70069085,일활동,CHARGED_CONFIRM,유료,,,20000,20000원,2026-06-09,2026-06-30,서대문센터,,김세인,2026년 서대문 2학기,11,30,https://www.50plus.or.kr/education-detail.do?id=72439434&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72439434&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:07
